method,lib,skl_nb_base_estimators,skl_rf_nodes,N,dim,max_depth,n_estimators,onnx_options,repeat,number,min,max,min3,max3,mean,lower,upper,count,median,error_c,onnx_nodes,onnx_opset,ort_size,error
predict_proba,onxonnxruntime1,,,100,50,5,1000,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.0009345859289169312,0.0011096727102994919,0.0009389286860823631,0.0009657666087150574,0.0009665194898843765,0.0009345859289169312,0.0010665302113974763,10,0.0009426986798644066,0,1.0,12.0,193718.0,
predict,skl,101.0,5458.0,1,50,5,10000,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.008953501470386982,0.009410630911588669,0.008979476988315582,0.009065728634595871,0.009049103874713183,0.008953501470386982,0.009304293604390433,10,0.008996626362204552,0,,,,
predict,onxpython_compiled,,,1,50,5,10000,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,3.642681986093521e-05,0.00013516470789909363,4.0407292544841766e-05,4.821736365556717e-05,5.1515456289052966e-05,3.642681986093521e-05,0.00010679974200645363,10,4.103267565369606e-05,0,1.0,12.0,200069.0,
predict,onxonnxruntime1,,,1,50,5,10000,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,4.135351628065109e-05,0.00012318789958953857,4.4646672904491425e-05,5.1354989409446716e-05,5.4371077567338943e-05,4.135351628065109e-05,9.996452878253247e-05,10,4.5629218220710754e-05,0,1.0,12.0,200069.0,
predict_proba,skl,101.0,5458.0,1,50,5,10000,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.008916353806853294,0.009130111895501614,0.008965686894953251,0.008986374363303185,0.00899302726611495,0.008916353806853294,0.009115787890690036,10,0.008973170537501574,0,,,,
predict_proba,onxpython_compiled,,,1,50,5,10000,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,3.466382622718811e-05,6.822776049375534e-05,3.615766763687134e-05,3.750622272491455e-05,3.97244468331337e-05,3.466382622718811e-05,5.8515186863800534e-05,10,3.6578159779310226e-05,0,1.0,12.0,200069.0,
predict_proba,onxonnxruntime1,,,1,50,5,10000,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,4.03551384806633e-05,5.616527050733566e-05,4.2241066694259644e-05,4.451349377632141e-05,4.393449053168297e-05,4.03551384806633e-05,5.2398580033226374e-05,10,4.242686554789543e-05,0,1.0,12.0,200069.0,
predict,skl,101.0,5458.0,10,50,5,10000,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.009189634583890438,0.009327956475317478,0.00921533815562725,0.009259963408112526,0.009237136878073215,0.009189634583890438,0.009316014363712034,10,0.00921913143247366,0,,,,
predict,onxpython_compiled,,,10,50,5,10000,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.00165532436221838,0.004476278088986874,0.002755788154900074,0.002959306351840496,0.0027140605263411997,0.00165532436221838,0.004200167914473462,10,0.002806438598781824,0,1.0,12.0,200069.0,
predict,onxonnxruntime1,,,10,50,5,10000,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.00012678466737270355,0.00018596556037664413,0.00012887921184301376,0.00013679638504981995,0.00013731792569160461,0.00012678466737270355,0.00017022202508005396,10,0.00013238796964287758,0,1.0,12.0,200069.0,
predict_proba,skl,101.0,5458.0,10,50,5,10000,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.009168908931314945,0.009601376950740814,0.009200887754559517,0.00926191546022892,0.009251172840595245,0.009168908931314945,0.009487549736532912,10,0.009209555573761463,0,,,,
predict_proba,onxpython_compiled,,,10,50,5,10000,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.0016402630135416985,0.0030464576557278633,0.0029213549569249153,0.003010176122188568,0.0028175534680485725,0.0020252442371098993,0.0030464576557278633,10,0.0029889363795518875,0,1.0,12.0,200069.0,
predict_proba,onxonnxruntime1,,,10,50,5,10000,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.00012495741248130798,0.0001625334843993187,0.0001263003796339035,0.00012939795851707458,0.00013082185760140418,0.00012495741248130798,0.00015199617952115548,10,0.00012694112956523895,0,1.0,12.0,200069.0,
predict,skl,101.0,5458.0,100,50,5,10000,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.009940179996192455,0.0229021143168211,0.010115190409123898,0.01017284020781517,0.011401273868978023,0.009940179996192455,0.018916296486378867,10,0.010145843029022217,0,,,,
predict,onxpython_compiled,,,100,50,5,10000,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.0023241061717271805,0.0050484733656048775,0.0035622138530015945,0.0035937177017331123,0.003547479398548603,0.0023241061717271805,0.004790741256284654,10,0.003570019733160734,0,1.0,12.0,200069.0,
predict,onxonnxruntime1,,,100,50,5,10000,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.0009094327688217163,0.0011366959661245346,0.0009132279083132744,0.0009395182132720947,0.000944217573851347,0.0009094327688217163,0.0010722037893357839,10,0.000920985359698534,0,1.0,12.0,200069.0,
predict_proba,skl,101.0,5458.0,100,50,5,10000,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.009848956018686295,0.01039933878928423,0.009884716011583805,0.010119201615452766,0.010007099155336619,0.009848956018686295,0.010354248985251084,10,0.009903397411108017,0,,,,
predict_proba,onxpython_compiled,,,100,50,5,10000,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.002173077315092087,0.004952141083776951,0.0034466395154595375,0.003627513535320759,0.003410220518708229,0.002173077315092087,0.004866817801514604,10,0.003488623071461916,0,1.0,12.0,200069.0,
predict_proba,onxonnxruntime1,,,100,50,5,10000,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.0008971644565463066,0.0011581191793084145,0.0008991258218884468,0.0009247874841094017,0.0009368457831442356,0.0008971644565463066,0.0010848808238172697,10,0.0009096460416913033,0,1.0,12.0,200069.0,
predict,skl,101.0,53044.0,1,50,10,1,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.008961141109466553,0.009474064223468304,0.008985277265310287,0.009022907353937626,0.00904585812240839,0.008961141109466553,0.009329895692465884,10,0.008996936026960611,0,,,,
predict,onxpython_compiled,,,1,50,10,1,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.0015405360609292984,0.002957248128950596,0.002737436443567276,0.0028457529842853546,0.0026800747029483317,0.0019212984688586946,0.002957248128950596,10,0.0027672057040035725,0,1.0,12.0,2037858.0,
predict,onxonnxruntime1,,,1,50,10,1,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,6.437208503484726e-05,0.00019668880850076675,7.032789289951324e-05,8.456315845251083e-05,8.912915363907814e-05,6.437208503484726e-05,0.0001640792642253639,10,7.37728551030159e-05,0,1.0,12.0,2037858.0,
predict_proba,skl,101.0,53044.0,1,50,10,1,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.00893908180296421,0.009398835711181164,0.008951511234045029,0.00905362144112587,0.009037749376147985,0.00893908180296421,0.009337429569729593,10,0.00896001746878028,0,,,,
predict_proba,onxpython_compiled,,,1,50,10,1,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.0015233224257826805,0.002886931411921978,0.002735818736255169,0.0028040939942002296,0.0025724533945322035,0.0017249644126649366,0.002886931411921978,10,0.0027375868521630764,0,1.0,12.0,2037858.0,
predict_proba,onxonnxruntime1,,,1,50,10,1,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,5.8826059103012085e-05,0.00010222475975751877,6.269477307796478e-05,6.503798067569733e-05,6.761597469449044e-05,5.8826059103012085e-05,9.150031756227731e-05,10,6.293598562479019e-05,0,1.0,12.0,2037858.0,
predict,skl,101.0,53044.0,10,50,10,1,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.00928572565317154,0.009609663859009743,0.009288296103477478,0.009336527436971664,0.009347600489854812,0.00928572565317154,0.00954058882628045,10,0.009310717694461346,0,,,,
predict,onxpython_compiled,,,10,50,10,1,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.001842697151005268,0.0031908024102449417,0.0030636079609394073,0.003140091896057129,0.0029602219350636006,0.0022173253265003095,0.0031908024102449417,10,0.003083267714828253,0,1.0,12.0,2037858.0,
predict,onxonnxruntime1,,,10,50,10,1,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.00028262846171855927,0.0005628755316138268,0.00030501559376716614,0.000328785739839077,0.0003361520357429981,0.00028262846171855927,0.0004891802170798806,10,0.00031177978962659836,0,1.0,12.0,2037858.0,
predict_proba,skl,101.0,53044.0,10,50,10,1,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.009160888381302357,0.009776505641639233,0.009214188903570175,0.00923984870314598,0.009281180705875159,0.009160888381302357,0.009612169514588877,10,0.00922856479883194,0,,,,
predict_proba,onxpython_compiled,,,10,50,10,1,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.0016995333135128021,0.00319636519998312,0.0030006570741534233,0.0031079892069101334,0.0029352551326155664,0.002117581762504873,0.00319636519998312,10,0.003045965451747179,0,1.0,12.0,2037858.0,
predict_proba,onxonnxruntime1,,,10,50,10,1,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.0002793502062559128,0.0005160905420780182,0.0002879146486520767,0.000321095809340477,0.00032331245020031927,0.0002793502062559128,0.00045404567714729096,10,0.0003026137128472328,0,1.0,12.0,2037858.0,
predict,skl,101.0,53044.0,100,50,10,1,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.01010696031153202,0.01085901539772749,0.010130023583769798,0.010332420468330383,0.010251989215612411,0.01010696031153202,0.010678068095736676,10,0.01015773368999362,0,,,,
predict,onxpython_compiled,,,100,50,10,1,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.0033498890697956085,0.006147850304841995,0.004638782702386379,0.004749664105474949,0.004633646458387375,0.0033498890697956085,0.006147850304841995,10,0.004691591951996088,0,1.0,12.0,2037858.0,
predict,onxonnxruntime1,,,100,50,10,1,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.002339751459658146,0.0030447859317064285,0.0023648813366889954,0.002407795749604702,0.002457067556679249,0.002339751459658146,0.0028518918970992712,10,0.0023936289362609386,0,1.0,12.0,2037858.0,
predict_proba,skl,101.0,53044.0,100,50,10,1,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.010129641741514206,0.010734851472079754,0.010191810317337513,0.010206683538854122,0.01024145120754838,0.010129641741514206,0.01056757805647049,10,0.010198607575148344,0,,,,
predict_proba,onxpython_compiled,,,100,50,10,1,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.003301495686173439,0.006121412850916386,0.004647533409297466,0.004707979038357735,0.004589718207716942,0.003301495686173439,0.005982267287044963,10,0.004683437291532755,0,1.0,12.0,2037858.0,
predict_proba,onxonnxruntime1,,,100,50,10,1,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.002355986274778843,0.003095220774412155,0.0023650890216231346,0.0024489853531122208,0.0024644254706799986,0.002355986274778843,0.0028840172646818125,10,0.0023849699646234512,0,1.0,12.0,2037858.0,
predict,skl,101.0,56766.0,1,50,10,10,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.008896459825336933,0.011584294028580189,0.008945483714342117,0.009225025773048401,0.009299763105809688,0.008896459825336933,0.010814231811473066,10,0.009037928655743599,0,,,,
predict,onxpython_compiled,,,1,50,10,10,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,6.57523050904274e-05,0.00021356623619794846,7.188692688941956e-05,9.766034781932831e-05,9.312042966485024e-05,6.57523050904274e-05,0.0001748600419233316,10,7.745902985334396e-05,0,1.0,12.0,2183013.0,
predict,onxonnxruntime1,,,1,50,10,10,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,6.380025297403336e-05,0.0001881653442978859,6.803125143051147e-05,9.213760495185852e-05,8.696168661117553e-05,6.380025297403336e-05,0.0001559971463828124,10,7.442152127623558e-05,0,1.0,12.0,2183013.0,
predict_proba,skl,101.0,56766.0,1,50,10,10,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.008840920403599739,0.009050291031599045,0.008870205841958523,0.008913366124033928,0.008899540547281504,0.008840920403599739,0.009013580264806455,10,0.008881641551852226,0,,,,
predict_proba,onxpython_compiled,,,1,50,10,10,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.0015258416533470154,0.0029272763058543205,0.002739199437201023,0.0028452174738049507,0.0026899536140263082,0.0019185220917897453,0.0029272763058543205,10,0.002814517356455326,0,1.0,12.0,2183013.0,
predict_proba,onxonnxruntime1,,,1,50,10,10,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,5.551241338253021e-05,8.989032357931137e-05,5.8817677199840546e-05,6.266869604587555e-05,6.29742629826069e-05,5.551241338253021e-05,8.177334948013754e-05,10,5.904072895646095e-05,0,1.0,12.0,2183013.0,
predict,skl,101.0,56766.0,10,50,10,10,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.009204084053635597,0.009490283206105232,0.009218349121510983,0.009325403720140457,0.00927380695939064,0.009204084053635597,0.00945091159074961,10,0.009227713104337454,0,,,,
predict,onxpython_compiled,,,10,50,10,10,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.0019474038854241371,0.0031926147639751434,0.003013492561876774,0.003171684220433235,0.0029800659976899624,0.002289787867991387,0.0031926147639751434,10,0.0030798898078501225,0,1.0,12.0,2183013.0,
predict,onxonnxruntime1,,,10,50,10,10,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.00026307161897420883,0.0005787471309304237,0.00027274154126644135,0.0003283107653260231,0.0003223505802452564,0.00026307161897420883,0.0004982115317130338,10,0.00028729764744639397,0,1.0,12.0,2183013.0,
predict_proba,skl,101.0,56766.0,10,50,10,10,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.009153376333415508,0.009769291616976261,0.009207270108163357,0.009301071986556053,0.009289534203708172,0.009153376333415508,0.009630180797183745,10,0.009219617117196321,0,,,,
predict_proba,onxpython_compiled,,,10,50,10,10,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.0005521848797798157,0.004554352723062038,0.0029677879065275192,0.003158681094646454,0.002864467818289995,0.0008456355188298705,0.004554352723062038,10,0.0030707381665706635,0,1.0,12.0,2183013.0,
predict_proba,onxonnxruntime1,,,10,50,10,10,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.0002639228478074074,0.0005042785778641701,0.0002725105732679367,0.00031443871557712555,0.0003082510083913803,0.0002639228478074074,0.00044218404657903174,10,0.0002816971391439438,0,1.0,12.0,2183013.0,
predict,skl,101.0,56766.0,100,50,10,10,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.010259137488901615,0.010918562300503254,0.010287106037139893,0.01036835741251707,0.010381420236080885,0.010259137488901615,0.010752519451655587,10,0.010297799482941628,0,,,,
predict,onxpython_compiled,,,100,50,10,10,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.0033020181581377983,0.006052147597074509,0.004598346538841724,0.004735827445983887,0.004680522903800011,0.0034460938137887715,0.00591495199381125,10,0.004618714563548565,0,1.0,12.0,2183013.0,
predict,onxonnxruntime1,,,100,50,10,10,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.002095164731144905,0.0028235353529453278,0.0021088095381855965,0.002186947502195835,0.0022122922353446485,0.002095164731144905,0.002626901661678214,10,0.00212344853207469,0,1.0,12.0,2183013.0,
predict_proba,skl,101.0,56766.0,100,50,10,10,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.01015440933406353,0.010730277746915817,0.010204301215708256,0.01028931513428688,0.010270765144377947,0.01015440933406353,0.010584815708970408,10,0.010219127871096134,0,,,,
predict_proba,onxpython_compiled,,,100,50,10,10,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.003304234705865383,0.006106262095272541,0.004535815678536892,0.004614183679223061,0.004506221227347851,0.003304234705865383,0.005874995144193226,10,0.004581762477755547,0,1.0,12.0,2183013.0,
predict_proba,onxonnxruntime1,,,100,50,10,10,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.0021118102595210075,0.002926819957792759,0.002155845984816551,0.0022165579721331596,0.0022510702721774576,0.0021118102595210075,0.0027053325558647353,10,0.0021691657602787018,0,1.0,12.0,2183013.0,
predict,skl,101.0,57734.0,1,50,10,100,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.009005037136375904,0.009946255944669247,0.009016945958137512,0.009065642021596432,0.009125135838985443,0.009005037136375904,0.009663369225494604,10,0.009033331647515297,0,,,,
predict,onxpython_compiled,,,1,50,10,100,{<class 'sklearn.ensemble._forest.RandomForestClassifier'>: {'zipmap': False}},10,1,0.0015435367822647095,0.0030376045033335686,0.00274567399173975,0.0029206350445747375,0.002709553111344576,0.0019239209834576738,0.0030376045033335686,10,0.002774820663034916,0,1.0,12.0,2220778.0,
