lib,N,dataset,dim,model,norm,repeat,number,min,max,mean,lower,upper,count,median,diff_pyrt,upper_diff_pyrt,lower_diff_pyrt,diff_pyrtc,upper_diff_pyrtc,lower_diff_pyrtc,fit_estimator_weights_.shape,fit_estimator_errors_.shape,fit_estimators_.size,fit_estimators_.n_classes_,fit_estimators_.sum|tree_.node_count,fit_estimators_.n_features_,fit_estimators_.sum|tree_.leave_count,fit_estimators_.max|tree_.max_depth,fit_n_classes_,fit_n_features_,fit_tree_.node_count,fit_tree_.leave_count,fit_tree_.max_depth,fit_estimators_.shape,fit_train_score_.shape,fit_estimators_..n_features_,fit_estimators_..n_classes_,fit_estimators_.sum|.sum|tree_.node_count,fit_estimators_.max|.max|tree_.max_depth,fit_estimators_.sum|.sum|tree_.leave_count,fit_validation_score_.shape,fit__predictors.size,fit__predictors.sum|tree_.node_count,fit__predictors.sum|tree_.leave_count,fit__predictors.max|tree_.max_depth,fit__fit_X.shape,fit_objective,fit_n_targets,fit_node_count,fit_ntrees,fit_leave_count,fit_mode_count,fit_coef_.shape,fit_singular_.shape,fit_intercept_.shape,fit_best_loss_.shape,fit_loss_.shape,fit_class_weight_.shape,fit_support_.shape,fit_support_vectors_.shape,fit_dual_coef_.shape,fit_probA_.shape,fit_probB_.shape
ort,20,diabetes,-1,HGB,True,5,1,0.00011447910219430923,0.00013028504326939583,0.00012098606675863266,0.00011447910219430923,0.00013028504326939583,5,0.00012030918151140213,1.3130547105518644,3.282580545357092,2.814130891692912e-05,1.3130547105518644,3.282580545357092,2.814130891692912e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
skl,20,diabetes,-1,HGB,True,5,1,0.0017742468044161797,0.0017973817884922028,0.0017865315079689027,0.0017742468044161797,0.0017973817884922028,5,0.00178457610309124,1.3130547105518644,3.282580545357092,2.814130891692912e-05,1.3130547105518644,3.282580545357092,2.814130891692912e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyrt,20,diabetes,-1,HGB,True,5,1,0.0001151813194155693,0.00013198796659708023,0.0001210154965519905,0.0001151813194155693,0.00013198796659708023,5,0.00011926516890525818,1.3130547105518644,3.282580545357092,2.814130891692912e-05,1.3130547105518644,3.282580545357092,2.814130891692912e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyrtc,20,diabetes,-1,HGB,True,5,1,0.00010111508890986443,0.00010791001841425896,0.00010424340143799782,0.00010111508890986443,0.00010791001841425896,5,0.00010476913303136826,1.3130547105518644,3.282580545357092,2.814130891692912e-05,1.3130547105518644,3.282580545357092,2.814130891692912e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ort,50,diabetes,-1,HGB,True,5,1,0.0002478109672665596,0.0002665827050805092,0.0002565848641097546,0.0002478109672665596,0.0002665827050805092,5,0.0002534259110689163,1.3130598902942665,3.282580545357092,4.1090664922194264e-05,1.3130598902942665,3.282580545357092,4.1090664922194264e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
skl,50,diabetes,-1,HGB,True,5,1,0.0018211249262094498,0.0018599317409098148,0.0018384219147264957,0.0018211249262094498,0.0018599317409098148,5,0.0018359068781137466,1.3130598902942665,3.282580545357092,4.1090664922194264e-05,1.3130598902942665,3.282580545357092,4.1090664922194264e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyrt,50,diabetes,-1,HGB,True,5,1,0.00022965576499700546,0.00024823984131217003,0.0002378184348344803,0.00022965576499700546,0.00024823984131217003,5,0.0002336651086807251,1.3130598902942665,3.282580545357092,4.1090664922194264e-05,1.3130598902942665,3.282580545357092,4.1090664922194264e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyrtc,50,diabetes,-1,HGB,True,5,1,0.00021191826090216637,0.000224315095692873,0.00021772421896457673,0.00021191826090216637,0.000224315095692873,5,0.00021715136244893074,1.3130598902942665,3.282580545357092,4.1090664922194264e-05,1.3130598902942665,3.282580545357092,4.1090664922194264e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ort,100,diabetes,-1,HGB,True,5,1,0.0004783840849995613,0.0005148099735379219,0.0004919896833598614,0.0004783840849995613,0.0005148099735379219,5,0.0004899399355053902,1.9695640862188668,3.282580545357092,3.770435813521544e-05,1.9695640862188668,3.282580545357092,3.770435813521544e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
skl,100,diabetes,-1,HGB,True,5,1,0.0018895971588790417,0.0019212430343031883,0.0019093501381576062,0.0018895971588790417,0.0019212430343031883,5,0.001918081659823656,1.9695640862188668,3.282580545357092,3.770435813521544e-05,1.9695640862188668,3.282580545357092,3.770435813521544e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyrt,100,diabetes,-1,HGB,True,5,1,0.00042818114161491394,0.0004680780693888664,0.00044015729799866675,0.00042818114161491394,0.0004680780693888664,5,0.00043538492172956467,1.9695640862188668,3.282580545357092,3.770435813521544e-05,1.9695640862188668,3.282580545357092,3.770435813521544e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyrtc,100,diabetes,-1,HGB,True,5,1,0.0004096641205251217,0.0004304889589548111,0.0004206721670925617,0.0004096641205251217,0.0004304889589548111,5,0.0004197722300887108,1.9695640862188668,3.282580545357092,3.770435813521544e-05,1.9695640862188668,3.282580545357092,3.770435813521544e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ort,200,diabetes,-1,HGB,True,5,1,0.000937329139560461,0.000959999393671751,0.0009446545504033565,0.000937329139560461,0.000959999393671751,5,0.0009411820210516453,3.282580545357092,3.282580545357092,3.282580545357092,3.282580545357092,3.282580545357092,3.282580545357092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
skl,200,diabetes,-1,HGB,True,5,1,0.0020596319809556007,0.002077818848192692,0.0020682617090642453,0.0020596319809556007,0.002077818848192692,5,0.0020653256215155125,3.282580545357092,3.282580545357092,3.282580545357092,3.282580545357092,3.282580545357092,3.282580545357092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyrt,200,diabetes,-1,HGB,True,5,1,0.0008081002160906792,0.0008449968881905079,0.0008210320957005024,0.0008081002160906792,0.0008449968881905079,5,0.0008158688433468342,3.282580545357092,3.282580545357092,3.282580545357092,3.282580545357092,3.282580545357092,3.282580545357092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyrtc,200,diabetes,-1,HGB,True,5,1,0.0008000330999493599,0.0008042328990995884,0.0008015032857656479,0.0008000330999493599,0.0008042328990995884,5,0.00080105010420084,3.282580545357092,3.282580545357092,3.282580545357092,3.282580545357092,3.282580545357092,3.282580545357092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ort,500,diabetes,-1,HGB,True,5,1,0.0023193820379674435,0.0023444811813533306,0.0023349709808826447,0.0023193820379674435,0.0023444811813533306,5,0.0023351460695266724,3.282580545357092,3.282580545357092,3.282580545357092,3.282580545357092,3.282580545357092,3.282580545357092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
skl,500,diabetes,-1,HGB,True,5,1,0.002440928015857935,0.0024595707654953003,0.002449256367981434,0.002440928015857935,0.0024595707654953003,5,0.0024473369121551514,3.282580545357092,3.282580545357092,3.282580545357092,3.282580545357092,3.282580545357092,3.282580545357092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyrt,500,diabetes,-1,HGB,True,5,1,0.0019805440679192543,0.002009470947086811,0.001990732364356518,0.0019805440679192543,0.002009470947086811,5,0.0019871401600539684,3.282580545357092,3.282580545357092,3.282580545357092,3.282580545357092,3.282580545357092,3.282580545357092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyrtc,500,diabetes,-1,HGB,True,5,1,0.0019718576222658157,0.0020025521516799927,0.001982668787240982,0.0019718576222658157,0.0020025521516799927,5,0.001980273053050041,3.282580545357092,3.282580545357092,3.282580545357092,3.282580545357092,3.282580545357092,3.282580545357092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ort,1000,diabetes,-1,HGB,True,5,1,0.0046165380626916885,0.004658056888729334,0.0046361410059034824,0.0046165380626916885,0.004658056888729334,5,0.004640686791390181,3.282580545357092,3.282580545357092,3.282580545357092,3.282580545357092,3.282580545357092,3.282580545357092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
skl,1000,diabetes,-1,HGB,True,5,1,0.0030398410744965076,0.003071537707000971,0.00305378558114171,0.0030398410744965076,0.003071537707000971,5,0.0030514290556311607,3.282580545357092,3.282580545357092,3.282580545357092,3.282580545357092,3.282580545357092,3.282580545357092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyrt,1000,diabetes,-1,HGB,True,5,1,0.0038980990648269653,0.003967661876231432,0.003928304743021726,0.0038980990648269653,0.003967661876231432,5,0.00393297802656889,3.282580545357092,3.282580545357092,3.282580545357092,3.282580545357092,3.282580545357092,3.282580545357092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyrtc,1000,diabetes,-1,HGB,True,5,1,0.0039131217636168,0.003954946994781494,0.003934137802571058,0.0039131217636168,0.003954946994781494,5,0.003932734951376915,3.282580545357092,3.282580545357092,3.282580545357092,3.282580545357092,3.282580545357092,3.282580545357092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ort,2000,diabetes,-1,HGB,True,5,1,0.00920095294713974,0.009327623061835766,0.009240279160439967,0.00920095294713974,0.009327623061835766,5,0.009214404970407486,3.282580545357092,3.282580545357092,3.282580545357092,3.282580545357092,3.282580545357092,3.282580545357092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
skl,2000,diabetes,-1,HGB,True,5,1,0.004181604832410812,0.017266855109483004,0.006809111032634973,0.004181604832410812,0.017057712911397464,5,0.004201333038508892,3.282580545357092,3.282580545357092,3.282580545357092,3.282580545357092,3.282580545357092,3.282580545357092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyrt,2000,diabetes,-1,HGB,True,5,1,0.007759102154523134,0.00790000380948186,0.0078083637170493604,0.007759102154523134,0.00790000380948186,5,0.007798290345817804,3.282580545357092,3.282580545357092,3.282580545357092,3.282580545357092,3.282580545357092,3.282580545357092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyrtc,2000,diabetes,-1,HGB,True,5,1,0.0078030722215771675,0.007901184726506472,0.007838805951178075,0.0078030722215771675,0.007901184726506472,5,0.007819918915629387,3.282580545357092,3.282580545357092,3.282580545357092,3.282580545357092,3.282580545357092,3.282580545357092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ort,5000,diabetes,-1,HGB,True,5,1,0.021686508785933256,0.022872203029692173,0.021998127177357673,0.021686508785933256,0.022872203029692173,5,0.021774232387542725,3.282580545357092,3.282580545357092,3.282580545357092,3.282580545357092,3.282580545357092,3.282580545357092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
skl,5000,diabetes,-1,HGB,True,5,1,0.007454266771674156,0.007493205834180117,0.007477235980331898,0.007454266771674156,0.007493205834180117,5,0.007481040898710489,3.282580545357092,3.282580545357092,3.282580545357092,3.282580545357092,3.282580545357092,3.282580545357092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyrt,5000,diabetes,-1,HGB,True,5,1,0.01935087377205491,0.019486465025693178,0.019400284998118876,0.01935087377205491,0.019486465025693178,5,0.019361693412065506,3.282580545357092,3.282580545357092,3.282580545357092,3.282580545357092,3.282580545357092,3.282580545357092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyrtc,5000,diabetes,-1,HGB,True,5,1,0.018382779322564602,0.01892299484461546,0.018524143751710652,0.018382779322564602,0.018922779880992082,5,0.018434994854032993,3.282580545357092,3.282580545357092,3.282580545357092,3.282580545357092,3.282580545357092,3.282580545357092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ort,10000,diabetes,-1,HGB,True,5,1,0.043314059264957905,0.044597892090678215,0.04394391346722841,0.043314059264957905,0.044597892090678215,5,0.043819122947752476,3.282580545357092,3.282580545357092,3.282580545357092,3.282580545357092,3.282580545357092,3.282580545357092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
skl,10000,diabetes,-1,HGB,True,5,1,0.012692296877503395,0.013258802704513073,0.012872393056750298,0.012692296877503395,0.013258802704513073,5,0.012779595330357552,3.282580545357092,3.282580545357092,3.282580545357092,3.282580545357092,3.282580545357092,3.282580545357092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyrt,10000,diabetes,-1,HGB,True,5,1,0.03655861271545291,0.03900351421907544,0.03788379803299904,0.03655861271545291,0.03900351421907544,5,0.0382494549266994,3.282580545357092,3.282580545357092,3.282580545357092,3.282580545357092,3.282580545357092,3.282580545357092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyrtc,10000,diabetes,-1,HGB,True,5,1,0.03658543201163411,0.03763445094227791,0.036953477934002874,0.03658543201163411,0.03763445094227791,5,0.03684866987168789,3.282580545357092,3.282580545357092,3.282580545357092,3.282580545357092,3.282580545357092,3.282580545357092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ort,20000,diabetes,-1,HGB,True,5,1,0.0866571506485343,0.0883287712931633,0.08707436434924602,0.0866571506485343,0.08830859054099444,5,0.08679979108273983,3.282580545357092,3.282580545357092,3.282580545357092,3.282580545357092,3.282580545357092,3.282580545357092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
skl,20000,diabetes,-1,HGB,True,5,1,0.022821933962404728,0.02312105055898428,0.022920902725309132,0.022821933962404728,0.02312105055898428,5,0.0228557582013309,3.282580545357092,3.282580545357092,3.282580545357092,3.282580545357092,3.282580545357092,3.282580545357092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyrt,20000,diabetes,-1,HGB,True,5,1,0.07314891321584582,0.07766152219846845,0.07441017059609294,0.07314891321584582,0.07766152219846845,5,0.07325750822201371,3.282580545357092,3.282580545357092,3.282580545357092,3.282580545357092,3.282580545357092,3.282580545357092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyrtc,20000,diabetes,-1,HGB,True,5,1,0.07330392394214869,0.07506639184430242,0.07378433784469962,0.07330392394214869,0.07506639184430242,5,0.07335232617333531,3.282580545357092,3.282580545357092,3.282580545357092,3.282580545357092,3.282580545357092,3.282580545357092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ort,50000,diabetes,-1,HGB,True,5,1,0.21671175304800272,0.21936463518068194,0.2178956332616508,0.21671175304800272,0.21936463518068194,5,0.2176971770823002,3.282580545357092,3.282580545357092,3.282580545357092,3.282580545357092,3.282580545357092,3.282580545357092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
skl,50000,diabetes,-1,HGB,True,5,1,0.053568219766020775,0.05669488525018096,0.054363236762583256,0.053568219766020775,0.0566842574481239,5,0.0538205080665648,3.282580545357092,3.282580545357092,3.282580545357092,3.282580545357092,3.282580545357092,3.282580545357092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyrt,50000,diabetes,-1,HGB,True,5,1,0.1827196809463203,0.19011402921751142,0.18531057508662344,0.1827196809463203,0.19011402921751142,5,0.1843678681179881,3.282580545357092,3.282580545357092,3.282580545357092,3.282580545357092,3.282580545357092,3.282580545357092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyrtc,50000,diabetes,-1,HGB,True,5,1,0.1830297689884901,0.18583024013787508,0.18381057921797037,0.1830297689884901,0.1858289922985409,5,0.18343994906172156,3.282580545357092,3.282580545357092,3.282580545357092,3.282580545357092,3.282580545357092,3.282580545357092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ort,1,diabetes,-1,KNN,False,5,1,0.0011509689502418041,0.0012140641920268536,0.0011796102859079837,0.0011509689502418041,0.0012140641920268536,5,0.001176771242171526,3.3569335897709607e-06,6.103515630684342e-06,1.5258789005656581e-06,3.3569335897709607e-06,6.103515630684342e-06,1.5258789005656581e-06,,,,,,,,,,,,,,,,,,,,,,,,,,"(331, 10)",,,,,,,,,,,,,,,,,
skl,1,diabetes,-1,KNN,False,5,1,0.0003014993853867054,0.0004713619127869606,0.0003424462862312794,0.0003014993853867054,0.0004696956966759436,5,0.00031028082594275475,3.3569335897709607e-06,6.103515630684342e-06,1.5258789005656581e-06,3.3569335897709607e-06,6.103515630684342e-06,1.5258789005656581e-06,,,,,,,,,,,,,,,,,,,,,,,,,,"(331, 10)",,,,,,,,,,,,,,,,,
pyrt,1,diabetes,-1,KNN,False,5,1,0.016384029295295477,0.01659378595650196,0.016497258003801106,0.016384029295295477,0.01659378595650196,5,0.016485999803990126,3.3569335897709607e-06,6.103515630684342e-06,1.5258789005656581e-06,3.3569335897709607e-06,6.103515630684342e-06,1.5258789005656581e-06,,,,,,,,,,,,,,,,,,,,,,,,,,"(331, 10)",,,,,,,,,,,,,,,,,
pyrtc,1,diabetes,-1,KNN,False,5,1,0.010602037888020277,0.011343549005687237,0.010790760070085526,0.010602037888020277,0.011335351863595262,5,0.010661269072443247,3.3569335897709607e-06,6.103515630684342e-06,1.5258789005656581e-06,3.3569335897709607e-06,6.103515630684342e-06,1.5258789005656581e-06,,,,,,,,,,,,,,,,,,,,,,,,,,"(331, 10)",,,,,,,,,,,,,,,,,
ort,2,diabetes,-1,KNN,False,5,1,0.0011756587773561478,0.0012388178147375584,0.0011980666778981686,0.0011756587773561478,0.0012388178147375584,5,0.0011814949102699757,4.8828125045474735e-06,6.103515630684342e-06,3.051757815342171e-06,4.8828125045474735e-06,6.103515630684342e-06,3.051757815342171e-06,,,,,,,,,,,,,,,,,,,,,,,,,,"(331, 10)",,,,,,,,,,,,,,,,,
skl,2,diabetes,-1,KNN,False,5,1,0.00031267106533050537,0.00038481317460536957,0.0003325088880956173,0.00031267106533050537,0.00038481317460536957,5,0.0003204462118446827,4.8828125045474735e-06,6.103515630684342e-06,3.051757815342171e-06,4.8828125045474735e-06,6.103515630684342e-06,3.051757815342171e-06,,,,,,,,,,,,,,,,,,,,,,,,,,"(331, 10)",,,,,,,,,,,,,,,,,
pyrt,2,diabetes,-1,KNN,False,5,1,0.016280842944979668,0.016417442820966244,0.016332356818020345,0.016280842944979668,0.016417442820966244,5,0.01631704205647111,4.8828125045474735e-06,6.103515630684342e-06,3.051757815342171e-06,4.8828125045474735e-06,6.103515630684342e-06,3.051757815342171e-06,,,,,,,,,,,,,,,,,,,,,,,,,,"(331, 10)",,,,,,,,,,,,,,,,,
pyrtc,2,diabetes,-1,KNN,False,5,1,0.010831822641193867,0.010865057818591595,0.01085502551868558,0.010831822641193867,0.010865057818591595,5,0.010858430061489344,4.8828125045474735e-06,6.103515630684342e-06,3.051757815342171e-06,4.8828125045474735e-06,6.103515630684342e-06,3.051757815342171e-06,,,,,,,,,,,,,,,,,,,,,,,,,,"(331, 10)",,,,,,,,,,,,,,,,,
ort,5,diabetes,-1,KNN,False,5,1,0.0011867606081068516,0.0012697423808276653,0.0012502282857894897,0.0011872401256657029,0.0012697423808276653,5,0.0012690513394773006,4.8828125045474735e-06,6.103515630684342e-06,3.051757815342171e-06,4.8828125045474735e-06,6.103515630684342e-06,3.051757815342171e-06,,,,,,,,,,,,,,,,,,,,,,,,,,"(331, 10)",,,,,,,,,,,,,,,,,
skl,5,diabetes,-1,KNN,False,5,1,0.00033321185037493706,0.00036458903923630714,0.0003442922607064247,0.00033321185037493706,0.00036458903923630714,5,0.0003408202901482582,4.8828125045474735e-06,6.103515630684342e-06,3.051757815342171e-06,4.8828125045474735e-06,6.103515630684342e-06,3.051757815342171e-06,,,,,,,,,,,,,,,,,,,,,,,,,,"(331, 10)",,,,,,,,,,,,,,,,,
pyrt,5,diabetes,-1,KNN,False,5,1,0.016393187921494246,0.016777772922068834,0.016520844865590335,0.016393187921494246,0.016777772922068834,5,0.016458981204777956,4.8828125045474735e-06,6.103515630684342e-06,3.051757815342171e-06,4.8828125045474735e-06,6.103515630684342e-06,3.051757815342171e-06,,,,,,,,,,,,,,,,,,,,,,,,,,"(331, 10)",,,,,,,,,,,,,,,,,
pyrtc,5,diabetes,-1,KNN,False,5,1,0.0109843909740448,0.011030642315745354,0.011003257893025874,0.0109843909740448,0.011030642315745354,5,0.011000718921422958,4.8828125045474735e-06,6.103515630684342e-06,3.051757815342171e-06,4.8828125045474735e-06,6.103515630684342e-06,3.051757815342171e-06,,,,,,,,,,,,,,,,,,,,,,,,,,"(331, 10)",,,,,,,,,,,,,,,,,
ort,10,diabetes,-1,KNN,False,5,1,0.0013591782189905643,0.0014313161373138428,0.0014088650234043599,0.0013591782189905643,0.0014313161373138428,5,0.001414857804775238,6.713867193752776e-06,1.2207031261368684e-05,3.051757815342171e-06,6.713867193752776e-06,1.2207031261368684e-05,3.051757815342171e-06,,,,,,,,,,,,,,,,,,,,,,,,,,"(331, 10)",,,,,,,,,,,,,,,,,
skl,10,diabetes,-1,KNN,False,5,1,0.0003560078330338001,0.00039964914321899414,0.000370365846902132,0.0003560078330338001,0.00039964914321899414,5,0.0003637513145804405,6.713867193752776e-06,1.2207031261368684e-05,3.051757815342171e-06,6.713867193752776e-06,1.2207031261368684e-05,3.051757815342171e-06,,,,,,,,,,,,,,,,,,,,,,,,,,"(331, 10)",,,,,,,,,,,,,,,,,
pyrt,10,diabetes,-1,KNN,False,5,1,0.01642779540270567,0.01650741882622242,0.016461725998669862,0.01642779540270567,0.01650741882622242,5,0.016462328378111124,6.713867193752776e-06,1.2207031261368684e-05,3.051757815342171e-06,6.713867193752776e-06,1.2207031261368684e-05,3.051757815342171e-06,,,,,,,,,,,,,,,,,,,,,,,,,,"(331, 10)",,,,,,,,,,,,,,,,,
pyrtc,10,diabetes,-1,KNN,False,5,1,0.010999391786754131,0.011438119690865278,0.011121751740574837,0.010999391786754131,0.011438119690865278,5,0.011051861103624105,6.713867193752776e-06,1.2207031261368684e-05,3.051757815342171e-06,6.713867193752776e-06,1.2207031261368684e-05,3.051757815342171e-06,,,,,,,,,,,,,,,,,,,,,,,,,,"(331, 10)",,,,,,,,,,,,,,,,,
ort,20,diabetes,-1,KNN,False,5,1,0.0016468819230794907,0.0017525209113955498,0.0017013643868267537,0.0016468819230794907,0.0017525209113955498,5,0.0017057317309081554,1.0986328135231815e-05,1.2207031261368684e-05,6.103515630684342e-06,1.0986328135231815e-05,1.2207031261368684e-05,6.103515630684342e-06,,,,,,,,,,,,,,,,,,,,,,,,,,"(331, 10)",,,,,,,,,,,,,,,,,
skl,20,diabetes,-1,KNN,False,5,1,0.0004024803638458252,0.0004409118555486202,0.0004158482886850834,0.0004024803638458252,0.0004409118555486202,5,0.00040575210005044937,1.0986328135231815e-05,1.2207031261368684e-05,6.103515630684342e-06,1.0986328135231815e-05,1.2207031261368684e-05,6.103515630684342e-06,,,,,,,,,,,,,,,,,,,,,,,,,,"(331, 10)",,,,,,,,,,,,,,,,,
pyrt,20,diabetes,-1,KNN,False,5,1,0.016659255605190992,0.017627710942178965,0.01700111860409379,0.016659255605190992,0.017627710942178965,5,0.016896086279302835,1.0986328135231815e-05,1.2207031261368684e-05,6.103515630684342e-06,1.0986328135231815e-05,1.2207031261368684e-05,6.103515630684342e-06,,,,,,,,,,,,,,,,,,,,,,,,,,"(331, 10)",,,,,,,,,,,,,,,,,
pyrtc,20,diabetes,-1,KNN,False,5,1,0.011158199049532413,0.011217255145311356,0.011175120249390602,0.011158199049532413,0.011217255145311356,5,0.011169534176588058,1.0986328135231815e-05,1.2207031261368684e-05,6.103515630684342e-06,1.0986328135231815e-05,1.2207031261368684e-05,6.103515630684342e-06,,,,,,,,,,,,,,,,,,,,,,,,,,"(331, 10)",,,,,,,,,,,,,,,,,
ort,50,diabetes,-1,KNN,False,5,1,0.0023888512514531612,0.002421208657324314,0.0024068537168204784,0.0023888512514531612,0.002421208657324314,5,0.002409369219094515,8.544921882958079e-06,1.2207031261368684e-05,6.103515630684342e-06,8.544921882958079e-06,1.2207031261368684e-05,6.103515630684342e-06,,,,,,,,,,,,,,,,,,,,,,,,,,"(331, 10)",,,,,,,,,,,,,,,,,
skl,50,diabetes,-1,KNN,False,5,1,0.0005472563207149506,0.0006129881367087364,0.0005625135265290738,0.0005472563207149506,0.0006122124530539838,5,0.0005508540198206902,8.544921882958079e-06,1.2207031261368684e-05,6.103515630684342e-06,8.544921882958079e-06,1.2207031261368684e-05,6.103515630684342e-06,,,,,,,,,,,,,,,,,,,,,,,,,,"(331, 10)",,,,,,,,,,,,,,,,,
pyrt,50,diabetes,-1,KNN,False,5,1,0.017433633096516132,0.01754530007019639,0.01748908022418618,0.017433633096516132,0.01754530007019639,5,0.01748915622010827,8.544921882958079e-06,1.2207031261368684e-05,6.103515630684342e-06,8.544921882958079e-06,1.2207031261368684e-05,6.103515630684342e-06,,,,,,,,,,,,,,,,,,,,,,,,,,"(331, 10)",,,,,,,,,,,,,,,,,
