method,lib,skl_nb_base_estimators,N,activation,dim,hidden_layer_sizes,onnx_options,repeat,number,min,max,min3,max3,mean,lower,upper,count,median,error_c,onnx_nodes,onnx_opset,ort_size,error
predict_proba,onxpython_compiled,,10,logistic,2,"(10,)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,8.90558585524559e-05,0.00010887905955314636,9.130313992500305e-05,9.426940232515335e-05,9.489953517913819e-05,8.90558585524559e-05,0.00010793126548146485,10,9.24975611269474e-05,0,13.0,12.0,2781.0,
predict_proba,onxonnxruntime1,,10,logistic,2,"(10,)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,5.083903670310974e-05,7.116980850696564e-05,5.249585956335068e-05,5.5361539125442505e-05,5.5171921849250795e-05,5.083903670310974e-05,6.649918090132092e-05,10,5.2976422011852264e-05,0,13.0,12.0,2781.0,
predict,skl,1.0,100,logistic,2,"(10,)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,0.00018245074898004532,0.0002360362559556961,0.0001847473904490471,0.00019424688071012497,0.0001926746219396591,0.00018245074898004532,0.00022286445794637516,10,0.0001867148093879223,0,,,,
predict,onxpython_compiled,,100,logistic,2,"(10,)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,0.00013604387640953064,0.00016988534480333328,0.00013653747737407684,0.0001462167128920555,0.00014256564900279046,0.00013604387640953064,0.00016211497246589453,10,0.00013760710135102272,0,13.0,12.0,2781.0,
predict,onxonnxruntime1,,100,logistic,2,"(10,)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,7.604621350765228e-05,0.012226390652358532,7.684808224439621e-05,7.966067641973495e-05,0.0016830148175358771,7.604621350765228e-05,0.008940072247123924,10,7.687509059906006e-05,0,13.0,12.0,2781.0,
predict_proba,skl,1.0,100,logistic,2,"(10,)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,0.00019019749015569687,0.00022956915199756622,0.00019280891865491867,0.00020893197506666183,0.00020129643380641937,0.00019019749015569687,0.00022659915337215524,10,0.00019473861902952194,0,,,,
predict_proba,onxpython_compiled,,100,logistic,2,"(10,)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,0.00013463106006383896,0.00016749463975429535,0.00013709906488656998,0.00014196429401636124,0.00014199689030647278,0.00013463106006383896,0.00015965826422536898,10,0.00013939384371042252,0,13.0,12.0,2781.0,
predict_proba,onxonnxruntime1,,100,logistic,2,"(10,)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,7.694214582443237e-05,0.00010256282985210419,7.88634642958641e-05,7.994938641786575e-05,8.150236681103706e-05,7.694214582443237e-05,9.546900889392282e-05,10,7.900642231106758e-05,0,13.0,12.0,2781.0,
predict,skl,1.0,1000,logistic,2,"(10,)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,0.0005200160667300224,0.0005980776622891426,0.0005219727754592896,0.0005286699160933495,0.0005350580438971519,0.0005200160667300224,0.0005834481404973906,10,0.0005239793099462986,0,,,,
predict,onxpython_compiled,,1000,logistic,2,"(10,)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,0.0005404287949204445,0.0005845939740538597,0.0005419021472334862,0.0005491059273481369,0.0005480417981743813,0.0005404287949204445,0.0005728042863397025,10,0.0005425163544714451,0,13.0,12.0,2781.0,
predict,onxonnxruntime1,,1000,logistic,2,"(10,)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,0.00021043606102466583,0.006288605742156506,0.00021092873066663742,0.0002279197797179222,0.0008415447548031807,0.00021043606102466583,0.004402207642294406,10,0.000213738065212965,0,13.0,12.0,2781.0,
predict_proba,skl,1.0,1000,logistic,2,"(10,)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,0.0005316687747836113,0.0005967980250716209,0.0005347654223442078,0.0005378881469368935,0.0005422895774245262,0.0005316687747836113,0.0005791112062173757,10,0.0005357558839023113,0,,,,
predict_proba,onxpython_compiled,,1000,logistic,2,"(10,)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,0.0005384348332881927,0.0005870526656508446,0.0005417224019765854,0.0005469564348459244,0.0005477158352732659,0.0005384348332881927,0.0005741172597982328,10,0.0005428707227110863,0,13.0,12.0,2781.0,
predict_proba,onxonnxruntime1,,1000,logistic,2,"(10,)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,0.00021003186702728271,0.0043573565781116486,0.0002102348953485489,0.00021656230092048645,0.0006272296421229839,0.00021003186702728271,0.0030642537155228843,10,0.00021206168457865715,0,13.0,12.0,2781.0,
predict,skl,1.0,1,logistic,2,"(20,)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,0.00012950506061315536,0.00018676463514566422,0.0001348983496427536,0.00014748983085155487,0.00014328397810459137,0.00012950506061315536,0.00017501315823993343,10,0.00013732723891735077,0,,,,
predict,onxpython_compiled,,1,logistic,2,"(20,)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,7.45793804526329e-05,0.00011888332664966583,7.660873234272003e-05,8.042994886636734e-05,8.193254470825195e-05,7.45793804526329e-05,0.00010667138073581166,10,7.709255442023277e-05,0,13.0,12.0,2781.0,
predict,onxonnxruntime1,,1,logistic,2,"(20,)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,0.00018391013145446777,0.015313596464693546,0.00019318144768476486,0.0002055671066045761,0.0017170479521155357,0.00018391013145446777,0.010600380484882316,10,0.00019322149455547333,0,13.0,12.0,2781.0,
predict_proba,skl,1.0,1,logistic,2,"(20,)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,0.00013560615479946136,0.0001690313220024109,0.00013947486877441406,0.0001475755125284195,0.00014504054561257363,0.00013560615479946136,0.00016358209726845922,10,0.0001430567353963852,0,,,,
predict_proba,onxpython_compiled,,1,logistic,2,"(20,)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,7.49221071600914e-05,9.38810408115387e-05,7.558055222034454e-05,8.02474096417427e-05,7.898453623056412e-05,7.49221071600914e-05,8.996278398754848e-05,10,7.635029032826424e-05,0,13.0,12.0,2781.0,
predict_proba,onxonnxruntime1,,1,logistic,2,"(20,)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,0.00018316600471735,0.00574073288589716,0.0001924559473991394,0.0002050073817372322,0.0011801718734204768,0.00018316600471735,0.005094587227359256,10,0.00019259704276919365,0,13.0,12.0,2781.0,
predict,skl,1.0,10,logistic,2,"(20,)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,0.00013895519077777863,0.000174633227288723,0.0001418953761458397,0.0001481175422668457,0.00014687059447169304,0.00013895519077777863,0.0001666708698190434,10,0.00014317361637949944,0,,,,
predict,onxpython_compiled,,10,logistic,2,"(20,)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,9.03615728020668e-05,0.00011905282735824585,9.273458272218704e-05,9.90619882941246e-05,9.710378944873809e-05,9.03615728020668e-05,0.00011295557164404595,10,9.37730073928833e-05,0,13.0,12.0,2781.0,
predict,onxonnxruntime1,,10,logistic,2,"(20,)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,0.0001956513151526451,0.008291279897093773,0.0001965537667274475,0.00020798109471797943,0.0010161319747567176,0.0001956513151526451,0.005769365393195234,10,0.0002052169293165207,0,13.0,12.0,2781.0,
predict_proba,skl,1.0,10,logistic,2,"(20,)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,0.00014692451804876328,0.0001741582527756691,0.00014961045235395432,0.00015773717314004898,0.00015424275770783424,0.00014692451804876328,0.0001696155593099098,10,0.00015116389840841293,0,,,,
predict_proba,onxpython_compiled,,10,logistic,2,"(20,)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,9.201653301715851e-05,0.00011220481246709824,9.368918836116791e-05,9.855162352323532e-05,9.751077741384506e-05,9.201653301715851e-05,0.0001102809531892697,10,9.462889283895493e-05,0,13.0,12.0,2781.0,
predict_proba,onxonnxruntime1,,10,logistic,2,"(20,)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,0.0001892298460006714,0.006307445466518402,0.00018975231796503067,0.00021075084805488586,0.0012631938792765141,0.0001892298460006714,0.005505670098192188,10,0.00019454723224043846,0,13.0,12.0,2781.0,
predict,skl,1.0,100,logistic,2,"(20,)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,0.00018397066742181778,0.00023975223302841187,0.00018581561744213104,0.0001932745799422264,0.00019392231479287148,0.00018397066742181778,0.0002252025150775121,10,0.00018789852038025856,0,,,,
predict,onxpython_compiled,,100,logistic,2,"(20,)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,0.00015030894428491592,0.00018092989921569824,0.00015230756253004074,0.00015743263065814972,0.00015739817172288895,0.00015030894428491592,0.00017434972546227927,10,0.00015466846525669098,0,13.0,12.0,2781.0,
predict,onxonnxruntime1,,100,logistic,2,"(20,)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,7.187668234109879e-05,0.005044654011726379,7.261056452989578e-05,7.376540452241898e-05,0.0005706273019313812,7.187668234109879e-05,0.003493661758807448,10,7.287086918950081e-05,0,13.0,12.0,2781.0,
predict_proba,skl,1.0,100,logistic,2,"(20,)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,0.00019396189600229263,0.00022651441395282745,0.00019690301269292831,0.00020519457757472992,0.000202339980751276,0.00019396189600229263,0.00022016077882450758,10,0.00019979290664196014,0,,,,
predict_proba,onxpython_compiled,,100,logistic,2,"(20,)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,0.0001487433910369873,0.00017782486975193024,0.00015209801495075226,0.00016040820628404617,0.00015645837411284446,0.0001487433910369873,0.00017312667724367898,10,0.00015274249017238617,0,13.0,12.0,2781.0,
predict_proba,onxonnxruntime1,,100,logistic,2,"(20,)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,7.060356438159943e-05,9.185075759887695e-05,7.197074592113495e-05,8.106883615255356e-05,7.627848535776138e-05,7.060356438159943e-05,8.903030815988534e-05,10,7.352186366915703e-05,0,13.0,12.0,2781.0,
predict,skl,1.0,1000,logistic,2,"(20,)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,0.0005332445725798607,0.0006023664027452469,0.0005388287827372551,0.0005443589761853218,0.0005492908880114555,0.0005332445725798607,0.0005908457583555414,10,0.0005415435880422592,0,,,,
predict,onxpython_compiled,,1000,logistic,2,"(20,)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,0.0006619691848754883,0.000704973004758358,0.0006643645465373993,0.0006723832339048386,0.0006711130961775779,0.0006619691848754883,0.0006951544023393774,10,0.0006664721295237541,0,13.0,12.0,2781.0,
predict,onxonnxruntime1,,1000,logistic,2,"(20,)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,0.00021143071353435516,0.005459376610815525,0.00021286308765411377,0.0002217274159193039,0.0007425178773701191,0.00021143071353435516,0.003824299409278058,10,0.00021310430020093918,0,13.0,12.0,2781.0,
predict_proba,skl,1.0,1000,logistic,2,"(20,)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,0.0005452213808894157,0.0005935598164796829,0.0005468297749757767,0.0005578054115176201,0.0005545197054743767,0.0005452213808894157,0.0005817065569772899,10,0.0005490928888320923,0,,,,
predict_proba,onxpython_compiled,,1000,logistic,2,"(20,)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,0.0006628548726439476,0.000703444704413414,0.0006633894518017769,0.0006718151271343231,0.000670275092124939,0.0006628548726439476,0.0006933421500853159,10,0.0006650215946137905,0,13.0,12.0,2781.0,
predict_proba,onxonnxruntime1,,1000,logistic,2,"(20,)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,0.00021057389676570892,0.0012391284108161926,0.0002137366682291031,0.0002511516213417053,0.00032444698736071586,0.00021057389676570892,0.0009227731338096055,10,0.00021413573995232582,0,13.0,12.0,2781.0,
predict,skl,1.0,1,logistic,2,"(2, 2)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,0.00012937653809785843,0.00020101387053728104,0.00013196654617786407,0.00014219246804714203,0.00014285529032349588,0.00012937653809785843,0.00018249831198151664,10,0.0001384490169584751,0,,,,
predict,onxpython_compiled,,1,logistic,2,"(2, 2)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,7.475819438695908e-05,0.00011827051639556885,7.679406553506851e-05,8.276943117380142e-05,8.272118866443634e-05,7.475819438695908e-05,0.00010690679709738802,10,7.808487862348557e-05,0,13.0,12.0,2781.0,
predict,onxonnxruntime1,,1,logistic,2,"(2, 2)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,4.925578832626343e-05,0.0002390136942267418,5.044322460889816e-05,5.3763389587402344e-05,7.057739421725273e-05,4.925578832626343e-05,0.00018080490418930986,10,5.077943205833435e-05,0,13.0,12.0,2781.0,
predict_proba,skl,1.0,1,logistic,2,"(2, 2)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,0.0001362813636660576,0.008294115774333477,0.00014091283082962036,0.00014982465654611588,0.0009595698677003384,0.0001362813636660576,0.005751501966627118,10,0.00014234939590096474,0,,,,
predict_proba,onxpython_compiled,,1,logistic,2,"(2, 2)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,7.418729364871979e-05,9.332969784736633e-05,7.540266960859299e-05,7.820408791303635e-05,7.831649854779243e-05,7.418729364871979e-05,8.907582706881469e-05,10,7.637543603777885e-05,0,13.0,12.0,2781.0,
predict_proba,onxonnxruntime1,,1,logistic,2,"(2, 2)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,4.8572197556495667e-05,0.0016940822824835777,4.9843452870845795e-05,5.5427663028240204e-05,0.00021668346598744393,4.8572197556495667e-05,0.0011819694802643966,10,5.081668496131897e-05,0,13.0,12.0,2781.0,
predict,skl,1.0,10,logistic,2,"(2, 2)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,0.00014129001647233963,0.00018813088536262512,0.00014575012028217316,0.00015056505799293518,0.00015090005472302438,0.00014129001647233963,0.00017637338141388888,10,0.0001464993692934513,0,,,,
predict,onxpython_compiled,,10,logistic,2,"(2, 2)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,9.018741548061371e-05,0.00012299511581659317,9.250827133655548e-05,9.911414235830307e-05,9.743385016918183e-05,9.018741548061371e-05,0.00011568306015295041,10,9.41217876970768e-05,0,13.0,12.0,2781.0,
predict,onxonnxruntime1,,10,logistic,2,"(2, 2)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,0.00019225943833589554,0.005656341090798378,0.00019505620002746582,0.0002055549994111061,0.00074979392811656,0.00019225943833589554,0.003955652400084412,10,0.00019883271306753159,0,13.0,12.0,2781.0,
predict_proba,skl,1.0,10,logistic,2,"(2, 2)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,0.00014648586511611938,0.0001778760924935341,0.0001514330506324768,0.00015907548367977142,0.00015565799549221992,0.00014648586511611938,0.00017318749666461535,10,0.00015300791710615158,0,,,,
predict_proba,onxpython_compiled,,10,logistic,2,"(2, 2)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,9.001698344945908e-05,0.00011286884546279907,9.269267320632935e-05,9.700004011392593e-05,9.63553786277771e-05,9.001698344945908e-05,0.00010997422613815506,10,9.457487612962723e-05,0,13.0,12.0,2781.0,
predict_proba,onxonnxruntime1,,10,logistic,2,"(2, 2)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,0.00019211135804653168,0.006303324364125729,0.000193093903362751,0.00020467396825551987,0.0012647221796214581,0.00019211135804653168,0.0055099927079079476,10,0.00019500823691487312,0,13.0,12.0,2781.0,
predict,skl,1.0,100,logistic,2,"(2, 2)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,0.0005660625174641609,0.006592302583158016,0.0005711270496249199,0.0005969591438770294,0.0011854885146021844,0.0005660625174641609,0.004718214626328665,10,0.0005797031335532665,1,,,,ERROR: Dim (100 )-(100 ) - discrepencies between 'skl' and 'onxpython_compiled' for '(9  'predict')'.
predict,onxpython_compiled,,100,logistic,2,"(2, 2)",{<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>: {'zipmap': False}},10,1,0.0004464630037546158,0.0007718540728092194,0.00045568495988845825,0.0004651285707950592,0.0004917292855679989,0.0004464630037546158,0.0006767419584387062,10,0.0004581795074045658,1,13.0,12.0,2781.0,ERROR: Dim (100 )-(100 ) - discrepencies between 'skl' and 'onxpython_compiled' for '(9  'predict')'.
