lib,N,dataset,dim,model,norm,repeat,number,min,max,mean,lower,upper,count,median,diff_pyrt,upper_diff_pyrt,lower_diff_pyrt,diff_pyrtc,upper_diff_pyrtc,lower_diff_pyrtc,fit_estimator_weights_.shape,fit_estimator_errors_.shape,fit_estimators_.size,fit_estimators_.max|tree_.max_depth,fit_estimators_.n_classes_,fit_estimators_.sum|tree_.leave_count,fit_estimators_.sum|tree_.node_count,fit_estimators_.n_features_,fit_n_classes_,fit_n_features_,fit_tree_.node_count,fit_tree_.leave_count,fit_tree_.max_depth,fit_estimators_.shape,fit_train_score_.shape,fit_estimators_.sum|.sum|tree_.node_count,fit_estimators_..n_classes_,fit_estimators_.max|.max|tree_.max_depth,fit_estimators_..n_features_,fit_estimators_.sum|.sum|tree_.leave_count,fit_validation_score_.shape,fit__predictors.size,fit__predictors.max|tree_.max_depth,fit__predictors.sum|tree_.leave_count,fit__predictors.sum|tree_.node_count,fit_objective,fit_n_targets,fit_node_count,fit_ntrees,fit_leave_count,fit_mode_count,fit_coef_.shape,fit_singular_.shape,fit_intercept_.shape,fit_best_loss_.shape,fit_loss_.shape,fit_class_weight_.shape,fit_support_.shape,fit_support_vectors_.shape,fit_dual_coef_.shape,fit_probA_.shape,fit_probB_.shape
pyrt,2000,rndbin20,-1,DT,False,5,1,9.841099381446838e-05,0.00011510774493217468,0.00010389573872089386,9.841099381446838e-05,0.00011510774493217468,5,0.00010140705853700638,1.3125005636993592e-05,1.3125005636993592e-05,1.3125005636993592e-05,1.3125005636993592e-05,1.3125005636993592e-05,1.3125005636993592e-05,,,,,,,,,[1],20.0,127.0,64.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyrtc,2000,rndbin20,-1,DT,False,5,1,9.050685912370682e-05,9.52649861574173e-05,9.185317903757096e-05,9.050685912370682e-05,9.52649861574173e-05,5,9.110569953918457e-05,1.3125005636993592e-05,1.3125005636993592e-05,1.3125005636993592e-05,1.3125005636993592e-05,1.3125005636993592e-05,1.3125005636993592e-05,,,,,,,,,[1],20.0,127.0,64.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ort,5000,rndbin20,-1,DT,False,5,1,0.0002744286321103573,0.0002963012084364891,0.00028014974668622017,0.0002744286321103573,0.0002963012084364891,5,0.000275367870926857,1.3125005636993592e-05,1.3125005636993592e-05,1.3125005636993592e-05,1.3125005636993592e-05,1.3125005636993592e-05,1.3125005636993592e-05,,,,,,,,,[1],20.0,127.0,64.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
skl,5000,rndbin20,-1,DT,False,5,1,0.00026764487847685814,0.00030502816662192345,0.0002806369215250015,0.00026764487847685814,0.00030502816662192345,5,0.0002741953358054161,1.3125005636993592e-05,1.3125005636993592e-05,1.3125005636993592e-05,1.3125005636993592e-05,1.3125005636993592e-05,1.3125005636993592e-05,,,,,,,,,[1],20.0,127.0,64.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyrt,5000,rndbin20,-1,DT,False,5,1,0.0002196948044002056,0.00024404237046837807,0.00022583063691854476,0.0002196948044002056,0.00024385557766399554,5,0.00022265780717134476,1.3125005636993592e-05,1.3125005636993592e-05,1.3125005636993592e-05,1.3125005636993592e-05,1.3125005636993592e-05,1.3125005636993592e-05,,,,,,,,,[1],20.0,127.0,64.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyrtc,5000,rndbin20,-1,DT,False,5,1,0.0002106623724102974,0.00021859817206859589,0.0002134302631020546,0.0002106623724102974,0.00021859817206859589,5,0.00021251989528536797,1.3125005636993592e-05,1.3125005636993592e-05,1.3125005636993592e-05,1.3125005636993592e-05,1.3125005636993592e-05,1.3125005636993592e-05,,,,,,,,,[1],20.0,127.0,64.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ort,10000,rndbin20,-1,DT,False,5,1,0.0005298508331179619,0.0005793496966362,0.0005455063655972481,0.0005298508331179619,0.0005793496966362,5,0.0005395272746682167,1.3125005636993592e-05,1.3125005636993592e-05,1.3125005636993592e-05,1.3125005636993592e-05,1.3125005636993592e-05,1.3125005636993592e-05,,,,,,,,,[1],20.0,127.0,64.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
skl,10000,rndbin20,-1,DT,False,5,1,0.0004786970093846321,0.0005595646798610687,0.0005019379779696465,0.0004786970093846321,0.0005595646798610687,5,0.0004875361919403076,1.3125005636993592e-05,1.3125005636993592e-05,1.3125005636993592e-05,1.3125005636993592e-05,1.3125005636993592e-05,1.3125005636993592e-05,,,,,,,,,[1],20.0,127.0,64.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyrt,10000,rndbin20,-1,DT,False,5,1,0.0004193517379462719,0.00045995693653821945,0.00043127676472067835,0.0004193517379462719,0.0004599130801462298,5,0.00042674317955970764,1.3125005636993592e-05,1.3125005636993592e-05,1.3125005636993592e-05,1.3125005636993592e-05,1.3125005636993592e-05,1.3125005636993592e-05,,,,,,,,,[1],20.0,127.0,64.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyrtc,10000,rndbin20,-1,DT,False,5,1,0.00041206879541277885,0.000424862839281559,0.0004163130186498165,0.00041206879541277885,0.000424862839281559,5,0.0004142308607697487,1.3125005636993592e-05,1.3125005636993592e-05,1.3125005636993592e-05,1.3125005636993592e-05,1.3125005636993592e-05,1.3125005636993592e-05,,,,,,,,,[1],20.0,127.0,64.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ort,20000,rndbin20,-1,DT,False,5,1,0.0010557258501648903,0.0011237249709665775,0.001078476943075657,0.0010557258501648903,0.0011237249709665775,5,0.0010634330101311207,1.3125005636993592e-05,1.3125005636993592e-05,1.3125005636993592e-05,1.3125005636993592e-05,1.3125005636993592e-05,1.3125005636993592e-05,,,,,,,,,[1],20.0,127.0,64.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
skl,20000,rndbin20,-1,DT,False,5,1,0.0009127836674451828,0.0010164398699998856,0.0009392685256898403,0.0009127836674451828,0.0010164398699998856,5,0.0009151287376880646,1.3125005636993592e-05,1.3125005636993592e-05,1.3125005636993592e-05,1.3125005636993592e-05,1.3125005636993592e-05,1.3125005636993592e-05,,,,,,,,,[1],20.0,127.0,64.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyrt,20000,rndbin20,-1,DT,False,5,1,0.0008290898986160755,0.0008831797167658806,0.0008425316773355007,0.0008290898986160755,0.0008825422960686074,5,0.0008333930745720863,1.3125005636993592e-05,1.3125005636993592e-05,1.3125005636993592e-05,1.3125005636993592e-05,1.3125005636993592e-05,1.3125005636993592e-05,,,,,,,,,[1],20.0,127.0,64.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyrtc,20000,rndbin20,-1,DT,False,5,1,0.0008181137964129448,0.0008516879752278328,0.0008273709565401078,0.0008181137964129448,0.0008516879752278328,5,0.0008220961317420006,1.3125005636993592e-05,1.3125005636993592e-05,1.3125005636993592e-05,1.3125005636993592e-05,1.3125005636993592e-05,1.3125005636993592e-05,,,,,,,,,[1],20.0,127.0,64.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ort,50000,rndbin20,-1,DT,False,5,1,0.0025901440531015396,0.0026971776969730854,0.002624863665550947,0.0025901440531015396,0.0026971776969730854,5,0.0026211729273200035,1.3125005636993592e-05,1.3125005636993592e-05,1.3125005636993592e-05,1.3125005636993592e-05,1.3125005636993592e-05,1.3125005636993592e-05,,,,,,,,,[1],20.0,127.0,64.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
skl,50000,rndbin20,-1,DT,False,5,1,0.0022125658579170704,0.00234558479860425,0.0022515082731842996,0.0022125658579170704,0.002345413569687949,5,0.002229440025985241,1.3125005636993592e-05,1.3125005636993592e-05,1.3125005636993592e-05,1.3125005636993592e-05,1.3125005636993592e-05,1.3125005636993592e-05,,,,,,,,,[1],20.0,127.0,64.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyrt,50000,rndbin20,-1,DT,False,5,1,0.002062141429632902,0.0021294630132615566,0.0020838760770857333,0.002062141429632902,0.0021294630132615566,5,0.0020741689950227737,1.3125005636993592e-05,1.3125005636993592e-05,1.3125005636993592e-05,1.3125005636993592e-05,1.3125005636993592e-05,1.3125005636993592e-05,,,,,,,,,[1],20.0,127.0,64.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyrtc,50000,rndbin20,-1,DT,False,5,1,0.002043668180704117,0.0020800489000976086,0.002060146536678076,0.002043668180704117,0.0020800489000976086,5,0.002056045923382044,1.3125005636993592e-05,1.3125005636993592e-05,1.3125005636993592e-05,1.3125005636993592e-05,1.3125005636993592e-05,1.3125005636993592e-05,,,,,,,,,[1],20.0,127.0,64.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ort,1,rndbin20,-1,DT,True,5,1,1.5721190720796585e-05,6.095878779888153e-05,2.637915313243866e-05,1.5721190720796585e-05,6.0538296871035284e-05,5,1.7212238162755966e-05,1.6571098083062452e-06,7.325232360244627e-06,4.999943215011626e-08,1.6571098083062452e-06,7.325232360244627e-06,4.999943215011626e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
skl,1,rndbin20,-1,DT,True,5,1,0.00010784715414047241,0.00017536571249365807,0.0001248442567884922,0.00010784715414047241,0.0001749426604118266,5,0.00011226721107959747,1.6571098083062452e-06,7.325232360244627e-06,4.999943215011626e-08,1.6571098083062452e-06,7.325232360244627e-06,4.999943215011626e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyrt,1,rndbin20,-1,DT,True,5,1,2.261390909552574e-05,4.519568756222725e-05,2.8328783810138702e-05,2.261390909552574e-05,4.509064520180803e-05,5,2.4467241019010544e-05,1.6571098083062452e-06,7.325232360244627e-06,4.999943215011626e-08,1.6571098083062452e-06,7.325232360244627e-06,4.999943215011626e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyrtc,1,rndbin20,-1,DT,True,5,1,1.1975876986980438e-05,2.0558014512062073e-05,1.4046486467123031e-05,1.1975876986980438e-05,2.0483895197167463e-05,5,1.2235715985298157e-05,1.6571098083062452e-06,7.325232360244627e-06,4.999943215011626e-08,1.6571098083062452e-06,7.325232360244627e-06,4.999943215011626e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ort,2,rndbin20,-1,DT,True,5,1,1.5884172171354294e-05,3.100605681538582e-05,2.00541689991951e-05,1.5884172171354294e-05,3.100605681538582e-05,5,1.7132610082626343e-05,5.472778127568745e-06,1.2321147664806631e-05,1.044386266357833e-06,5.472778127568745e-06,1.2321147664806631e-05,1.044386266357833e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
skl,2,rndbin20,-1,DT,True,5,1,0.00010543828830122948,0.0001283460296690464,0.00011404789984226227,0.00010543828830122948,0.0001283460296690464,5,0.00011122506111860275,5.472778127568745e-06,1.2321147664806631e-05,1.044386266357833e-06,5.472778127568745e-06,1.2321147664806631e-05,1.044386266357833e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyrt,2,rndbin20,-1,DT,True,5,1,2.3189932107925415e-05,3.4588854759931564e-05,2.6199407875537874e-05,2.3189932107925415e-05,3.4588854759931564e-05,5,2.3934058845043182e-05,5.472778127568745e-06,1.2321147664806631e-05,1.044386266357833e-06,5.472778127568745e-06,1.2321147664806631e-05,1.044386266357833e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyrtc,2,rndbin20,-1,DT,True,5,1,1.2536998838186264e-05,2.0344741642475128e-05,1.46498903632164e-05,1.2536998838186264e-05,2.032157355860126e-05,5,1.323595643043518e-05,5.472778127568745e-06,1.2321147664806631e-05,1.044386266357833e-06,5.472778127568745e-06,1.2321147664806631e-05,1.044386266357833e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ort,5,rndbin20,-1,DT,True,5,1,1.6499776393175125e-05,3.042491152882576e-05,2.041412517428398e-05,1.6499776393175125e-05,3.042491152882576e-05,5,1.7644837498664856e-05,4.949806299237025e-06,7.325232360244627e-06,1.7745061313689803e-06,4.949806299237025e-06,7.325232360244627e-06,1.7745061313689803e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
skl,5,rndbin20,-1,DT,True,5,1,0.00010560499504208565,0.00015099672600626945,0.00011868597939610482,0.00010560499504208565,0.00015099672600626945,5,0.0001125396229326725,4.949806299237025e-06,7.325232360244627e-06,1.7745061313689803e-06,4.949806299237025e-06,7.325232360244627e-06,1.7745061313689803e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyrt,5,rndbin20,-1,DT,True,5,1,2.4121254682540894e-05,3.4729018807411194e-05,2.69976444542408e-05,2.4121254682540894e-05,3.469749467511116e-05,5,2.497481182217598e-05,4.949806299237025e-06,7.325232360244627e-06,1.7745061313689803e-06,4.949806299237025e-06,7.325232360244627e-06,1.7745061313689803e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyrtc,5,rndbin20,-1,DT,True,5,1,1.3241078704595566e-05,2.077687531709671e-05,1.5111174434423447e-05,1.3241078704595566e-05,2.0729602394132116e-05,5,1.3567041605710983e-05,4.949806299237025e-06,7.325232360244627e-06,1.7745061313689803e-06,4.949806299237025e-06,7.325232360244627e-06,1.7745061313689803e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ort,10,rndbin20,-1,DT,True,5,1,1.756194978952408e-05,3.1082890927791595e-05,2.1070614457130433e-05,1.756194978952408e-05,3.1082890927791595e-05,5,1.8185004591941833e-05,9.193170592425304e-06,1.2321147664806631e-05,5.546771689068919e-06,9.193170592425304e-06,1.2321147664806631e-05,5.546771689068919e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
skl,10,rndbin20,-1,DT,True,5,1,0.0001099640503525734,0.00012979889288544655,0.00011760024353861809,0.0001099640503525734,0.00012979889288544655,5,0.00011577829718589783,9.193170592425304e-06,1.2321147664806631e-05,5.546771689068919e-06,9.193170592425304e-06,1.2321147664806631e-05,5.546771689068919e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyrt,10,rndbin20,-1,DT,True,5,1,2.428703010082245e-05,3.5075005143880844e-05,2.7205049991607667e-05,2.428703010082245e-05,3.5026528650494514e-05,5,2.5180168449878693e-05,9.193170592425304e-06,1.2321147664806631e-05,5.546771689068919e-06,9.193170592425304e-06,1.2321147664806631e-05,5.546771689068919e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyrtc,10,rndbin20,-1,DT,True,5,1,1.349765807390213e-05,2.1289102733135223e-05,1.5496835112571715e-05,1.349765807390213e-05,2.1274458603368304e-05,5,1.4042016118764877e-05,9.193170592425304e-06,1.2321147664806631e-05,5.546771689068919e-06,9.193170592425304e-06,1.2321147664806631e-05,5.546771689068919e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ort,20,rndbin20,-1,DT,True,5,1,2.0022038370370865e-05,3.4508295357227325e-05,2.3929402232170105e-05,2.0022038370370865e-05,3.4508295357227325e-05,5,2.0967796444892883e-05,8.38667571656515e-06,8.896643805655913e-06,7.325232360244627e-06,8.38667571656515e-06,8.896643805655913e-06,7.325232360244627e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
skl,20,rndbin20,-1,DT,True,5,1,0.00011066300794482231,0.0001462949439883232,0.00012409547343850136,0.00011066300794482231,0.0001462949439883232,5,0.00011787097901105881,8.38667571656515e-06,8.896643805655913e-06,7.325232360244627e-06,8.38667571656515e-06,8.896643805655913e-06,7.325232360244627e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyrt,20,rndbin20,-1,DT,True,5,1,2.8755050152540207e-05,4.253443330526352e-05,3.233412280678749e-05,2.8755050152540207e-05,4.2495599604703554e-05,5,2.948800101876259e-05,8.38667571656515e-06,8.896643805655913e-06,7.325232360244627e-06,8.38667571656515e-06,8.896643805655913e-06,7.325232360244627e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyrtc,20,rndbin20,-1,DT,True,5,1,1.7103739082813263e-05,2.5767367333173752e-05,1.9372999668121337e-05,1.7103739082813263e-05,2.5767367333173752e-05,5,1.7662066966295242e-05,8.38667571656515e-06,8.896643805655913e-06,7.325232360244627e-06,8.38667571656515e-06,8.896643805655913e-06,7.325232360244627e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ort,50,rndbin20,-1,DT,True,5,1,2.6705674827098846e-05,4.14382666349411e-05,3.0837859958410264e-05,2.6705674827098846e-05,4.14382666349411e-05,5,2.802303060889244e-05,1.111211772695242e-05,1.312500569383701e-05,8.896643805655913e-06,1.111211772695242e-05,1.312500569383701e-05,8.896643805655913e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
skl,50,rndbin20,-1,DT,True,5,1,0.00011905189603567123,0.00013876007869839668,0.00012677563354372977,0.00011905189603567123,0.00013876007869839668,5,0.00012497371062636375,1.111211772695242e-05,1.312500569383701e-05,8.896643805655913e-06,1.111211772695242e-05,1.312500569383701e-05,8.896643805655913e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyrt,50,rndbin20,-1,DT,True,5,1,3.172224387526512e-05,4.3703243136405945e-05,3.4992117434740067e-05,3.172224387526512e-05,4.3703243136405945e-05,5,3.236113116145134e-05,1.111211772695242e-05,1.312500569383701e-05,8.896643805655913e-06,1.111211772695242e-05,1.312500569383701e-05,8.896643805655913e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyrtc,50,rndbin20,-1,DT,True,5,1,1.9721221178770065e-05,2.8351321816444397e-05,2.187555655837059e-05,1.9721221178770065e-05,2.831344022836559e-05,5,2.0298175513744354e-05,1.111211772695242e-05,1.312500569383701e-05,8.896643805655913e-06,1.111211772695242e-05,1.312500569383701e-05,8.896643805655913e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ort,100,rndbin20,-1,DT,True,5,1,3.8594938814640045e-05,5.314406007528305e-05,4.254095256328583e-05,3.8594938814640045e-05,5.314406007528305e-05,5,3.95248644053936e-05,1.2964234088030935e-05,1.312500569383701e-05,1.2321147664806631e-05,1.2964234088030935e-05,1.312500569383701e-05,1.2321147664806631e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
skl,100,rndbin20,-1,DT,True,5,1,0.00012734625488519669,0.00014833128079771996,0.00013537956401705743,0.00012734625488519669,0.00014833128079771996,5,0.00013417517766356468,1.2964234088030935e-05,1.312500569383701e-05,1.2321147664806631e-05,1.2964234088030935e-05,1.312500569383701e-05,1.2321147664806631e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyrt,100,rndbin20,-1,DT,True,5,1,3.537395969033241e-05,4.758872091770172e-05,3.906805068254471e-05,3.537395969033241e-05,4.758872091770172e-05,5,3.6946963518857956e-05,1.2964234088030935e-05,1.312500569383701e-05,1.2321147664806631e-05,1.2964234088030935e-05,1.312500569383701e-05,1.2321147664806631e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyrtc,100,rndbin20,-1,DT,True,5,1,2.365000545978546e-05,3.1040050089359283e-05,2.5629810988903045e-05,2.365000545978546e-05,3.1040050089359283e-05,5,2.4071894586086273e-05,1.2964234088030935e-05,1.312500569383701e-05,1.2321147664806631e-05,1.2964234088030935e-05,1.312500569383701e-05,1.2321147664806631e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ort,200,rndbin20,-1,DT,True,5,1,6.236881017684937e-05,7.464783266186714e-05,6.560403853654862e-05,6.236881017684937e-05,7.464783266186714e-05,5,6.319023668766022e-05,1.2964234088030935e-05,1.312500569383701e-05,1.2321147664806631e-05,1.2964234088030935e-05,1.312500569383701e-05,1.2321147664806631e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
skl,200,rndbin20,-1,DT,True,5,1,0.00014619901776313782,0.00016829464584589005,0.0001547137275338173,0.00014619901776313782,0.00016829464584589005,5,0.0001526777632534504,1.2964234088030935e-05,1.312500569383701e-05,1.2321147664806631e-05,1.2964234088030935e-05,1.312500569383701e-05,1.2321147664806631e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyrt,200,rndbin20,-1,DT,True,5,1,4.397192969918251e-05,5.533406510949135e-05,4.7157611697912215e-05,4.397192969918251e-05,5.533406510949135e-05,5,4.475889727473259e-05,1.2964234088030935e-05,1.312500569383701e-05,1.2321147664806631e-05,1.2964234088030935e-05,1.312500569383701e-05,1.2321147664806631e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyrtc,200,rndbin20,-1,DT,True,5,1,3.1183939427137375e-05,3.926316276192665e-05,3.326954320073128e-05,3.1183939427137375e-05,3.926316276192665e-05,5,3.168173134326935e-05,1.2964234088030935e-05,1.312500569383701e-05,1.2321147664806631e-05,1.2964234088030935e-05,1.312500569383701e-05,1.2321147664806631e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ort,500,rndbin20,-1,DT,True,5,1,0.00012941006571054459,0.00014466186985373497,0.0001344784162938595,0.00012941006571054459,0.00014466186985373497,5,0.0001324671320617199,1.312500569383701e-05,1.312500569383701e-05,1.312500569383701e-05,1.312500569383701e-05,1.312500569383701e-05,1.312500569383701e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
skl,500,rndbin20,-1,DT,True,5,1,0.00019930722191929817,0.00022770976647734642,0.00020893365144729613,0.00019930722191929817,0.00022770976647734642,5,0.00020484719425439835,1.312500569383701e-05,1.312500569383701e-05,1.312500569383701e-05,1.312500569383701e-05,1.312500569383701e-05,1.312500569383701e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyrt,500,rndbin20,-1,DT,True,5,1,6.644893437623978e-05,8.022412657737732e-05,7.056957110762596e-05,6.644893437623978e-05,8.022412657737732e-05,5,6.848899647593498e-05,1.312500569383701e-05,1.312500569383701e-05,1.312500569383701e-05,1.312500569383701e-05,1.312500569383701e-05,1.312500569383701e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyrtc,500,rndbin20,-1,DT,True,5,1,5.2955932915210724e-05,5.919812247157097e-05,5.475683137774467e-05,5.2955932915210724e-05,5.919812247157097e-05,5,5.3752679377794266e-05,1.312500569383701e-05,1.312500569383701e-05,1.312500569383701e-05,1.312500569383701e-05,1.312500569383701e-05,1.312500569383701e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ort,1000,rndbin20,-1,DT,True,5,1,0.0002417038194835186,0.0002585463225841522,0.0002467356622219086,0.0002417038194835186,0.0002585463225841522,5,0.00024344120174646378,1.312500569383701e-05,1.312500569383701e-05,1.312500569383701e-05,1.312500569383701e-05,1.312500569383701e-05,1.312500569383701e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
skl,1000,rndbin20,-1,DT,True,5,1,0.000281462911516428,0.00030820490792393684,0.0002905753441154957,0.000281462911516428,0.00030820490792393684,5,0.00028640683740377426,1.312500569383701e-05,1.312500569383701e-05,1.312500569383701e-05,1.312500569383701e-05,1.312500569383701e-05,1.312500569383701e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyrt,1000,rndbin20,-1,DT,True,5,1,0.0001008789986371994,0.00011654524132609367,0.00010707387700676918,0.0001008789986371994,0.00011654524132609367,5,0.00010641012340784073,1.312500569383701e-05,1.312500569383701e-05,1.312500569383701e-05,1.312500569383701e-05,1.312500569383701e-05,1.312500569383701e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyrtc,1000,rndbin20,-1,DT,True,5,1,8.632289245724678e-05,9.31532122194767e-05,8.84590670466423e-05,8.632289245724678e-05,9.31532122194767e-05,5,8.772918954491615e-05,1.312500569383701e-05,1.312500569383701e-05,1.312500569383701e-05,1.312500569383701e-05,1.312500569383701e-05,1.312500569383701e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ort,2000,rndbin20,-1,DT,True,5,1,0.0004658559337258339,0.00047861505299806595,0.00046946629881858824,0.0004658559337258339,0.00047861505299806595,5,0.00046751881018280983,1.312500569383701e-05,1.312500569383701e-05,1.312500569383701e-05,1.312500569383701e-05,1.312500569383701e-05,1.312500569383701e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
skl,2000,rndbin20,-1,DT,True,5,1,0.0004434431903064251,0.00047455867752432823,0.00045325197279453275,0.0004434431903064251,0.00047455867752432823,5,0.0004482329823076725,1.312500569383701e-05,1.312500569383701e-05,1.312500569383701e-05,1.312500569383701e-05,1.312500569383701e-05,1.312500569383701e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyrt,2000,rndbin20,-1,DT,True,5,1,0.00016850139945745468,0.0001926850527524948,0.00017473539337515832,0.00016850139945745468,0.0001926850527524948,5,0.00016922969371080399,1.312500569383701e-05,1.312500569383701e-05,1.312500569383701e-05,1.312500569383701e-05,1.312500569383701e-05,1.312500569383701e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyrtc,2000,rndbin20,-1,DT,True,5,1,0.00015460466966032982,0.00018091173842549324,0.00016166456043720245,0.00015460466966032982,0.00018091173842549324,5,0.0001554330810904503,1.312500569383701e-05,1.312500569383701e-05,1.312500569383701e-05,1.312500569383701e-05,1.312500569383701e-05,1.312500569383701e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ort,5000,rndbin20,-1,DT,True,5,1,0.0011200420558452606,0.0011605299077928066,0.0011386891826987266,0.0011200420558452606,0.0011605299077928066,5,0.0011388096027076244,1.312500569383701e-05,1.312500569383701e-05,1.312500569383701e-05,1.312500569383701e-05,1.312500569383701e-05,1.312500569383701e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
skl,5000,rndbin20,-1,DT,True,5,1,0.0009428639896214008,0.000999706331640482,0.0009573036804795265,0.0009428639896214008,0.0009992487665953379,5,0.0009467918425798416,1.312500569383701e-05,1.312500569383701e-05,1.312500569383701e-05,1.312500569383701e-05,1.312500569383701e-05,1.312500569383701e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pyrt,5000,rndbin20,-1,DT,True,5,1,0.0003661941736936569,0.0003919401206076145,0.0003728257492184639,0.0003661941736936569,0.00039191446016401387,5,0.00036760326474905014,1.312500569383701e-05,1.312500569383701e-05,1.312500569383701e-05,1.312500569383701e-05,1.312500569383701e-05,1.312500569383701e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
